"continent","location","date","total_cases","new_cases","new_cases_smoothed","total_deaths","new_deaths","new_deaths_smoothed","total_cases_per_million","new_cases_per_million","new_cases_smoothed_per_million","total_deaths_per_million","new_deaths_per_million","new_deaths_smoothed_per_million","reproduction_rate","icu_patients","icu_patients_per_million","hosp_patients","hosp_patients_per_million","weekly_icu_admissions","weekly_icu_admissions_per_million","weekly_hosp_admissions","weekly_hosp_admissions_per_million","total_tests","new_tests","total_tests_per_thousand","new_tests_per_thousand","new_tests_smoothed","new_tests_smoothed_per_thousand","positive_rate","tests_per_case","total_vaccinations","people_vaccinated","people_fully_vaccinated","total_boosters","new_vaccinations","new_vaccinations_smoothed","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","total_boosters_per_hundred","new_vaccinations_smoothed_per_million","new_people_vaccinated_smoothed","new_people_vaccinated_smoothed_per_hundred","stringency_index","population_density","median_age","aged_65_older","aged_70_older","gdp_per_capita","extreme_poverty","cardiovasc_death_rate","diabetes_prevalence","female_smokers","male_smokers","handwashing_facilities","hospital_beds_per_thousand","life_expectancy","human_development_index","population","excess_mortality_cumulative_absolute","excess_mortality_cumulative","excess_mortality","excess_mortality_cumulative_per_million"
"Europe","Germany",2020-03-07,170,0,19.857,11,0,0.143,2.022,0,0.236,0.131,0,0.002,2.92,NA,NA,NA,NA,NA,NA,135,1.619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-08,1075,905,129.286,23,12,1.714,12.784,10.763,1.538,0.274,0.143,0.02,2.85,NA,NA,NA,NA,NA,NA,151,1.811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-16342.4,-7.82,-10.04,-196.11902
"Europe","Germany",2020-03-09,1075,0,129.286,23,0,1.714,12.784,0,1.538,0.274,0,0.02,2.83,NA,NA,NA,NA,NA,NA,162,1.943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.7,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-10,1075,0,129.286,23,0,1.714,12.784,0,1.538,0.274,0,0.02,2.81,NA,NA,NA,NA,NA,NA,184,2.207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-11,1075,0,129.286,23,0,1.714,12.784,0,1.538,0.274,0,0.02,2.82,NA,NA,NA,NA,NA,NA,223,2.675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-12,1075,0,129.286,23,0,1.714,12.784,0,1.538,0.274,0,0.02,2.84,NA,NA,NA,NA,NA,NA,264,3.167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-13,1075,0,129.286,23,0,1.714,12.784,0,1.538,0.274,0,0.02,2.79,NA,NA,NA,NA,NA,NA,323,3.874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-14,1075,0,129.286,23,0,1.714,12.784,0,1.538,0.274,0,0.02,2.76,NA,NA,NA,NA,NA,NA,397,4.762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-15,7516,6441,920.143,107,84,12,89.384,76.6,10.943,1.273,0.999,0.143,2.72,NA,NA,NA,NA,NA,NA,455,5.458,129291,NA,1.55,NA,NA,NA,0.058,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.87,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-17429.1,-7.58,-5.19,-209.1601
"Europe","Germany",2020-03-16,7516,0,920.143,107,0,12,89.384,0,10.943,1.273,0,0.143,2.65,NA,NA,NA,NA,NA,NA,529,6.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.13,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-17,7516,0,920.143,107,0,12,89.384,0,10.943,1.273,0,0.143,2.57,NA,NA,NA,NA,NA,NA,690,8.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.13,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-18,7516,0,920.143,107,0,12,89.384,0,10.943,1.273,0,0.143,2.49,NA,NA,NA,NA,NA,NA,861,10.327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.31,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-19,7516,0,920.143,107,0,12,89.384,0,10.943,1.273,0,0.143,2.44,NA,NA,NA,NA,NA,NA,1131,13.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.09,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-20,7516,0,920.143,107,0,12,89.384,0,10.943,1.273,0,0.143,2.37,200,2.399,NA,NA,NA,NA,1404,16.841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.87,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-21,7516,0,920.143,107,0,12,89.384,0,10.943,1.273,0,0.143,2.3,308,3.694,NA,NA,NA,NA,1691,20.283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.06,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-22,29923,22407,3201,586,479,68.429,355.861,266.476,38.068,6.969,5.697,0.814,2.24,364,4.366,NA,NA,NA,NA,2019,24.217,503825,NA,6.04,NA,53505,0.641,0.069,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-17779.2,-7.11,-1.74,-213.36151
"Europe","Germany",2020-03-23,29923,0,3201,586,0,68.429,355.861,0,38.068,6.969,0,0.814,2.18,451,5.41,NA,NA,NA,NA,2235,26.808,NA,NA,NA,NA,53567,0.642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-24,29923,0,3201,586,0,68.429,355.861,0,38.068,6.969,0,0.814,2.1,616,7.389,NA,NA,NA,NA,2537,30.431,NA,NA,NA,NA,53630,0.643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-25,29923,0,3201,586,0,68.429,355.861,0,38.068,6.969,0,0.814,1.98,789,9.464,NA,NA,NA,NA,3002,36.008,NA,NA,NA,NA,53693,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-26,29923,0,3201,586,0,68.429,355.861,0,38.068,6.969,0,0.814,1.86,824,9.884,NA,NA,NA,NA,3493,41.898,NA,NA,NA,NA,53755,0.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-27,29923,0,3201,586,0,68.429,355.861,0,38.068,6.969,0,0.814,1.77,905,10.855,NA,NA,NA,NA,3983,47.775,NA,NA,NA,NA,53818,0.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-28,29923,0,3201,586,0,68.429,355.861,0,38.068,6.969,0,0.814,1.7,1001,12.007,NA,NA,NA,NA,4471,53.629,NA,NA,NA,NA,53880,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-29,63904,33981,4854.429,2045,1459,208.429,759.982,404.121,57.732,24.32,17.351,2.479,1.61,1063,12.75,NA,NA,NA,NA,4870,58.414,881424,NA,10.568,NA,53943,0.647,0.088,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-17504.1,-6.5,1.42,-210.06013
"Europe","Germany",2020-03-30,63904,0,4854.429,2045,0,208.429,759.982,0,57.732,24.32,0,2.479,1.54,1203,14.43,NA,NA,NA,NA,5152,61.797,NA,NA,NA,NA,54760,0.657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-03-31,63904,0,4854.429,2045,0,208.429,759.982,0,57.732,24.32,0,2.479,1.46,1551,18.604,NA,NA,NA,NA,5484,65.779,NA,NA,NA,NA,55577,0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-01,63904,0,4854.429,2045,0,208.429,759.982,0,57.732,24.32,0,2.479,1.39,1785,21.411,NA,NA,NA,NA,5911,70.901,NA,NA,NA,NA,56395,0.676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-02,63904,0,4854.429,2045,0,208.429,759.982,0,57.732,24.32,0,2.479,1.31,2103,25.225,NA,NA,NA,NA,6133,73.564,NA,NA,NA,NA,57212,0.686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-03,63904,0,4854.429,2045,0,208.429,759.982,0,57.732,24.32,0,2.479,1.25,2364,28.356,NA,NA,NA,NA,6263,75.123,NA,NA,NA,NA,58029,0.696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-04,63904,0,4854.429,2045,0,208.429,759.982,0,57.732,24.32,0,2.479,1.21,2474,29.675,NA,NA,NA,NA,6355,76.227,NA,NA,NA,NA,58846,0.706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-05,99971,36067,5152.429,4318,2273,324.714,1188.91,428.929,61.276,51.352,27.032,3.862,1.17,2531,30.359,NA,NA,NA,NA,6239,74.835,1299070,NA,15.575,NA,59664,0.715,0.09,11.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-15790.399,-5.48,9.04,-189.49466
"Europe","Germany",2020-04-06,99971,0,5152.429,4318,0,324.714,1188.91,0,61.276,51.352,0,3.862,1.1,2554,30.635,NA,NA,NA,NA,6108,73.264,NA,NA,NA,NA,58971,0.707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-07,99971,0,5152.429,4318,0,324.714,1188.91,0,61.276,51.352,0,3.862,1.05,2644,31.714,NA,NA,NA,NA,6037,72.412,NA,NA,NA,NA,58278,0.699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-08,99971,0,5152.429,4318,0,324.714,1188.91,0,61.276,51.352,0,3.862,0.99,2661,31.918,NA,NA,NA,NA,5788,69.426,NA,NA,NA,NA,57585,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-09,99971,0,5152.429,4318,0,324.714,1188.91,0,61.276,51.352,0,3.862,0.94,2718,32.602,NA,NA,NA,NA,5629,67.518,NA,NA,NA,NA,56892,0.682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-10,99971,0,5152.429,4318,0,324.714,1188.91,0,61.276,51.352,0,3.862,0.91,2704,32.434,NA,NA,NA,NA,5454,65.419,NA,NA,NA,NA,56199,0.674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-11,99971,0,5152.429,4318,0,324.714,1188.91,0,61.276,51.352,0,3.862,0.87,2657,31.87,NA,NA,NA,NA,4986,59.806,NA,NA,NA,NA,55506,0.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-12,127116,27145,3877.857,6196,1878,268.286,1511.734,322.823,46.118,73.686,22.334,3.191,0.85,2657,31.87,NA,NA,NA,NA,4812,57.719,1682764,NA,20.175,NA,54813,0.657,0.08,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-13650.699,-4.45,11.65,-163.81693
"Europe","Germany",2020-04-13,127116,0,3877.857,6196,0,268.286,1511.734,0,46.118,73.686,0,3.191,0.82,2722,32.65,NA,NA,NA,NA,4748,56.951,NA,NA,NA,NA,53921,0.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-14,127116,0,3877.857,6196,0,268.286,1511.734,0,46.118,73.686,0,3.191,0.8,2725,32.686,NA,NA,NA,NA,4371,52.429,NA,NA,NA,NA,53029,0.636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-15,127116,0,3877.857,6196,0,268.286,1511.734,0,46.118,73.686,0,3.191,0.78,2739,32.854,NA,NA,NA,NA,4077,48.903,NA,NA,NA,NA,52137,0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-16,127116,0,3877.857,6196,0,268.286,1511.734,0,46.118,73.686,0,3.191,0.76,2817,33.789,NA,NA,NA,NA,3873,46.456,NA,NA,NA,NA,51245,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-17,127116,0,3877.857,6196,0,268.286,1511.734,0,46.118,73.686,0,3.191,0.76,2883,34.581,NA,NA,NA,NA,3660,43.901,NA,NA,NA,NA,50353,0.604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-18,127116,0,3877.857,6196,0,268.286,1511.734,0,46.118,73.686,0,3.191,0.76,2933,35.181,NA,NA,NA,NA,3654,43.829,NA,NA,NA,NA,49461,0.593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-19,144461,17345,2477.857,7422,1226,175.143,1718.01,206.276,29.468,88.267,14.58,2.083,0.76,2875,34.485,NA,NA,NA,NA,3514,42.15,2022747,NA,24.251,NA,48569,0.582,0.067,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-12329.999,-3.8,7.36,-147.9677
"Europe","Germany",2020-04-20,144461,0,2477.857,7422,0,175.143,1718.01,0,29.468,88.267,0,2.083,0.75,2905,34.845,NA,NA,NA,NA,3393,40.698,NA,NA,NA,NA,49052,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-21,144461,0,2477.857,7422,0,175.143,1718.01,0,29.468,88.267,0,2.083,0.73,2860,34.305,NA,NA,NA,NA,3426,41.094,NA,NA,NA,NA,49535,0.594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-22,144461,0,2477.857,7422,0,175.143,1718.01,0,29.468,88.267,0,2.083,0.72,2744,32.914,NA,NA,NA,NA,3249,38.971,NA,NA,NA,NA,50019,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-23,144461,0,2477.857,7422,0,175.143,1718.01,0,29.468,88.267,0,2.083,0.7,2728,32.722,NA,NA,NA,NA,3004,36.032,NA,NA,NA,NA,50502,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-24,144461,0,2477.857,7422,0,175.143,1718.01,0,29.468,88.267,0,2.083,0.69,2650,31.786,NA,NA,NA,NA,2734,32.794,NA,NA,NA,NA,50985,0.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-25,144461,0,2477.857,7422,0,175.143,1718.01,0,29.468,88.267,0,2.083,0.68,2543,30.503,NA,NA,NA,NA,2529,30.335,NA,NA,NA,NA,51468,0.617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-26,156812,12351,1764.429,8149,727,103.857,1864.895,146.885,20.984,96.912,8.646,1.235,0.68,2529,30.335,NA,NA,NA,NA,2388,28.643,2386406,NA,28.611,NA,51951,0.623,0.05,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-11659.899,-3.4,3.75,-139.92609
"Europe","Germany",2020-04-27,156812,0,1764.429,8149,0,103.857,1864.895,0,20.984,96.912,0,1.235,0.67,2471,29.639,NA,NA,NA,NA,2237,26.832,NA,NA,NA,NA,51219,0.614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-28,156812,0,1764.429,8149,0,103.857,1864.895,0,20.984,96.912,0,1.235,0.66,2394,28.715,NA,NA,NA,NA,2058,24.685,NA,NA,NA,NA,50488,0.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-29,156812,0,1764.429,8149,0,103.857,1864.895,0,20.984,96.912,0,1.235,0.65,2313,27.744,NA,NA,NA,NA,1967,23.594,NA,NA,NA,NA,49756,0.597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-04-30,156812,0,1764.429,8149,0,103.857,1864.895,0,20.984,96.912,0,1.235,0.64,2241,26.88,NA,NA,NA,NA,1770,21.231,NA,NA,NA,NA,49024,0.588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-05-01,156812,0,1764.429,8149,0,103.857,1864.895,0,20.984,96.912,0,1.235,0.63,2124,25.477,NA,NA,NA,NA,1714,20.559,NA,NA,NA,NA,48292,0.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-05-02,156812,0,1764.429,8149,0,103.857,1864.895,0,20.984,96.912,0,1.235,0.63,2052,24.613,NA,NA,NA,NA,1543,18.508,NA,NA,NA,NA,47560,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.85,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
"Europe","Germany",2020-05-03,164254,7442,1063.143,8537,388,55.429,1953.4,88.504,12.643,101.527,4.614,0.659,0.64,2018,24.205,NA,NA,NA,NA,1415,16.973,2714205,NA,32.541,NA,46828,0.561,0.038,26.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.46,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,-11162.999,-3.1,2.85,-133.96297
"Europe","Germany",2020-05-04,164254,0,1063.143,8537,0,55.429,1953.4,0,12.643,101.527,0,0.659,0.65,1980,23.75,NA,NA,NA,NA,1367,16.397,NA,NA,NA,NA,48009,0.576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.76,237.016,46.6,21.453,15.957,45229.245,NA,156.139,8.31,28.2,33.1,NA,8,81.33,0.947,83369840,NA,NA,NA,NA
